ID,INFO
V5794,"Occupant of pick-up truck or van injured in collision with fixed or stationary object, unspecified occupant of pick-up truck or van injured in traffic"
V5798,"Occupant of pick-up truck or van injured in collision with fixed or stationary object, unspecified occupant of pick-up truck or van injured in traffic"
V5799,"Occupant of pick-up truck or van injured in collision with fixed or stationary object, unspecified occupant of pick-up truck or van injured in traffic"
V3241,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person jnjured while boarding or alighting: in leisure activity"
V3242,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person jnjured while boarding or alighting: while work for inco"
V3243,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person jnjured while boarding or alighting: in oth type work"
V3244,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person jnjured while boarding or alighting: while resting..."
V3248,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person jnjured while boarding or alighting: in oth spec activit"
V3249,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person jnjured while boarding or alighting: during unspec activ"
V325,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, driver injured in traffic accident"
V3250,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, driver injured in traffic accident: in sport activity"
V3251,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, driver injured in traffic accident: in leisure activity"
V3252,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, driver injured in traffic accident: while work for income"
V3253,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, driver injured in traffic accident: in oth type work"
V3254,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, driver injured in traffic accident: while resting..."
V3258,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, driver injured in traffic accident: in oth spec activity"
V3259,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, driver injured in traffic accident: during unspec activity"
V326,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, passenger injured in traffic accident"
V3260,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, passenger injured in traffic accident: in sport activity"
V3261,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, passenger injured in traffic accident: in leisure activity"
V3262,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, passenger injured in traffic accident: while work for income"
V3263,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, passenger injured in traffic accident: in oth type work"
V3264,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, passenger injured in traffic accident: while resting..."
V3268,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, passenger injured in traffic accident: in oth spec activity"
V3269,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, passenger injured in traffic accident: during unspec activity"
V327,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person on outside of vehicle injured in traffic acident"
V3270,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person on outside of vehicle injured in traffic acident: in spo"
V3271,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person on outside of vehicle injured in traffic acident: in lei"
V3272,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person on outside of vehicle injured in traffic acident: while"
V3273,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person on outside of vehicle injured in traffic acident: in oth"
V3274,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person on outside of vehicle injured in traffic acident: while"
V3278,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person on outside of vehicle injured in traffic acident: in oth"
V3279,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, person on outside of vehicle injured in traffic acident: during"
V329,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, unspecified occupant of three-wheeled motor vehicle injured in"
V3290,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, unspecified occupant of three-wheeled motor vehicle injured in"
V3291,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, unspecified occupant of three-wheeled motor vehicle injured in"
V3292,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, unspecified occupant of three-wheeled motor vehicle injured in"
V3293,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, unspecified occupant of three-wheeled motor vehicle injured in"
V3294,"Occupant of three-wheeled motor vehicle injured in collision with two- or three-wheel, unspecified occupant of three-wheeled motor vehicle injured in"
